filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled,source
synthetic_ergun_phi0.609_d10_Re1.0e+01,,,0.0246194380484519,0.1666273297117477,0.1666567055,1.0,10,0.609453,8.867182899172672,9.998237347356403,13.127855994513233,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re1.9e+01,,,0.051539629097000106,0.30661693330586365,0.1666567055,1.0,10,0.609453,5.482126056979774,18.398115598526797,8.512625243631652,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re3.5e+01,,,0.1181361340914198,0.5608182428541331,0.1666567055,1.0,10,0.609453,3.7561116238590224,33.651105796888146,6.022624242853272,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re6.6e+01,,,0.43061717389341325,1.190993992926956,0.1666567055,1.0,10,0.609453,3.0357933433934385,71.46391075917171,4.433455590307574,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re1.2e+02,,,0.9449122364018118,2.0070160188546784,0.1666567055,1.0,10,0.609453,2.3457935912975807,120.42815876104537,3.8584375402338744,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re2.3e+02,,,3.1494585271289224,3.7389395941258337,0.1666567055,1.0,10,0.609453,2.2528848588105133,224.34978436111192,3.469688399176467,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re4.3e+02,,,10.622868032515026,7.221690822613558,0.1666567055,1.0,10,0.609453,2.0368732450443363,433.32734803242334,3.252430727947697,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re8.1e+02,,,37.17399998460199,13.006221194661702,0.1666567055,1.0,10,0.609453,2.197541184469689,780.4199150367642,3.148697454050377,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re1.5e+03,,,129.73697882238886,25.67591380974277,0.1666567055,1.0,10,0.609453,1.9679404930509534,1540.6469084283422,3.084793307428637,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re2.8e+03,,,429.93874552239447,47.15125846842521,0.1666567055,1.0,10,0.609453,1.9338376345615322,2829.2446035677344,3.0549146588052642,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re5.3e+03,,,1318.1693847895785,81.44084471231726,0.1666567055,1.0,10,0.609453,1.9874063887276041,4886.742748692896,3.039874005775957,0,TRUE,FALSE,synthetic_inertial
synthetic_ergun_phi0.609_d10_Re1.0e+04,,,4878.491937157079,161.38934034060048,0.1666567055,1.0,10,0.609453,1.8729918974094688,9683.93920043022,3.029628505102361,0,TRUE,FALSE,synthetic_inertial
